AERONET Version 3; 
Cuiaba
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Brent_Holben; PI Email=Brent.N.Holben@nasa.gov
"Daily Averages,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html"
"AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)"
"NCU_Taiwan,02:08:2006,12:00:00,214,-999.,1.051443,1.034545,-999.,-999.,1.075474,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.167370,-999.,-999.,-999.,-999.,4.724311,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.201138,-999.,0.212697,-999.,-999.,0.212697,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,16:08:2006,12:00:00,228,-999.,0.252526,0.332319,-999.,-999.,0.519732,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.924101,-999.,-999.,-999.,-999.,4.507357,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.553179,-999.,1.408864,-999.,-999.,1.408864,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,10,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,17:08:2006,12:00:00,229,-999.,0.890698,1.144602,-999.,-999.,1.616542,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,2.368634,-999.,-999.,-999.,-999.,5.256879,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.057104,-999.,0.897477,-999.,-999.,0.897477,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,6,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,21:08:2006,12:00:00,233,-999.,0.383976,0.441054,-999.,-999.,0.575181,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.922575,-999.,-999.,-999.,-999.,4.220406,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.089311,-999.,1.105621,-999.,-999.,1.105621,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,30:08:2006,12:00:00,242,-999.,0.103990,0.117793,-999.,-999.,0.165393,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.294904,-999.,-999.,-999.,-999.,4.500348,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.393301,-999.,1.377111,-999.,-999.,1.377111,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,14,0,14,0,0,14,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,31:08:2006,12:00:00,243,-999.,0.124538,0.148755,-999.,-999.,0.218047,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.397364,-999.,-999.,-999.,-999.,4.748195,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.449808,-999.,1.406663,-999.,-999.,1.406663,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,0,9,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,03:09:2006,12:00:00,246,-999.,0.361001,0.452363,-999.,-999.,0.666756,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.137529,-999.,-999.,-999.,-999.,5.206786,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.368348,-999.,1.265198,-999.,-999.,1.265198,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,0,9,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,04:09:2006,12:00:00,247,-999.,0.205439,0.263065,-999.,-999.,0.400541,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.708963,-999.,-999.,-999.,-999.,5.237441,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452396,-999.,1.342069,-999.,-999.,1.342069,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,8,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,05:09:2006,12:00:00,248,-999.,0.244611,0.272314,-999.,-999.,0.358690,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.576407,-999.,-999.,-999.,-999.,5.460290,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.101461,-999.,1.106376,-999.,-999.,1.106376,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,18:09:2006,12:00:00,261,-999.,0.340801,0.458054,-999.,-999.,0.719350,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.295685,-999.,-999.,-999.,-999.,2.579613,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.518288,-999.,1.380903,-999.,-999.,1.380903,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,19:09:2006,12:00:00,262,-999.,0.154358,0.188837,-999.,-999.,0.280518,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.514772,-999.,-999.,-999.,-999.,2.718516,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.473720,-999.,1.424905,-999.,-999.,1.424905,0,19,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,19,0,19,0,0,19,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,20:09:2006,12:00:00,263,-999.,0.231109,0.300208,-999.,-999.,0.451820,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.764319,-999.,-999.,-999.,-999.,3.256074,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.356469,-999.,1.226136,-999.,-999.,1.226136,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,22:09:2006,12:00:00,265,-999.,0.073515,0.091022,-999.,-999.,0.146049,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.270840,-999.,-999.,-999.,-999.,4.721378,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.584742,-999.,1.459215,-999.,-999.,1.459215,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,25:09:2006,12:00:00,268,-999.,0.129075,0.154805,-999.,-999.,0.221899,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.399783,-999.,-999.,-999.,-999.,3.454843,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.388477,-999.,1.371200,-999.,-999.,1.371200,0,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,15,0,15,0,0,15,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,26:09:2006,12:00:00,269,-999.,0.100940,0.122520,-999.,-999.,0.183680,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.345516,-999.,-999.,-999.,-999.,3.012023,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.536648,-999.,1.498072,-999.,-999.,1.498072,0,26,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,26,0,26,0,0,26,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,27:09:2006,12:00:00,270,-999.,0.075127,0.084523,-999.,-999.,0.119388,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.224954,-999.,-999.,-999.,-999.,2.575779,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.437979,-999.,1.474628,-999.,-999.,1.474628,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,25,0,25,0,0,25,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,28:09:2006,12:00:00,271,-999.,0.102651,0.109668,-999.,-999.,0.144055,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.243931,-999.,-999.,-999.,-999.,2.743840,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.214281,-999.,1.247920,-999.,-999.,1.247920,0,21,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,21,0,21,0,0,21,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,29:09:2006,12:00:00,272,-999.,0.037546,0.041319,-999.,-999.,0.061680,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.118185,-999.,-999.,-999.,-999.,4.266197,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.539413,-999.,1.518352,-999.,-999.,1.518352,0,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,0,13,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,30:09:2006,12:00:00,273,-999.,0.111193,0.138861,-999.,-999.,0.208068,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.367461,-999.,-999.,-999.,-999.,4.090310,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.402562,-999.,1.311309,-999.,-999.,1.311309,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,01:10:2006,12:00:00,274,-999.,0.165190,0.204591,-999.,-999.,0.306693,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.517419,-999.,-999.,-999.,-999.,3.800216,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.347047,-999.,1.219850,-999.,-999.,1.219850,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,02:10:2006,12:00:00,275,-999.,0.247480,0.344154,-999.,-999.,0.470089,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.769604,-999.,-999.,-999.,-999.,5.116410,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.178144,-999.,1.149753,-999.,-999.,1.149753,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,03:10:2006,12:00:00,276,-999.,0.144091,0.171585,-999.,-999.,0.242857,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.401489,-999.,-999.,-999.,-999.,4.004244,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.240014,-999.,1.172503,-999.,-999.,1.172503,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,07:10:2006,12:00:00,280,-999.,0.169199,0.209821,-999.,-999.,0.302401,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.519325,-999.,-999.,-999.,-999.,2.934521,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.325875,-999.,1.265091,-999.,-999.,1.265091,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,08:10:2006,12:00:00,281,-999.,0.098805,0.116437,-999.,-999.,0.167836,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.297707,-999.,-999.,-999.,-999.,3.269913,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.368257,-999.,1.328844,-999.,-999.,1.328844,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,0,0,7,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,09:10:2006,12:00:00,282,-999.,0.101287,0.114346,-999.,-999.,0.157169,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.271954,-999.,-999.,-999.,-999.,3.577516,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.261661,-999.,1.269972,-999.,-999.,1.269972,0,17,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,17,0,17,0,0,17,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,10:10:2006,12:00:00,283,-999.,0.073010,0.087504,-999.,-999.,0.127004,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.236574,-999.,-999.,-999.,-999.,3.956210,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452266,-999.,1.443069,-999.,-999.,1.443069,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,10,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,11:10:2006,12:00:00,284,-999.,0.097074,0.114619,-999.,-999.,0.167883,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.314201,-999.,-999.,-999.,-999.,3.706361,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.476014,-999.,1.460580,-999.,-999.,1.460580,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,12:10:2006,12:00:00,285,-999.,0.061918,0.070944,-999.,-999.,0.103803,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.206331,-999.,-999.,-999.,-999.,3.846970,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.562217,-999.,1.590995,-999.,-999.,1.590995,0,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,15,0,15,0,0,15,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,13:10:2006,12:00:00,286,-999.,0.137443,0.173840,-999.,-999.,0.264017,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.480188,-999.,-999.,-999.,-999.,3.318520,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.489968,-999.,1.402030,-999.,-999.,1.402030,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,15:10:2006,12:00:00,288,-999.,0.387819,0.500609,-999.,-999.,0.715105,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.085932,-999.,-999.,-999.,-999.,3.093763,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.125025,-999.,0.977288,-999.,-999.,0.977288,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,16:10:2006,12:00:00,289,-999.,0.205721,0.266510,-999.,-999.,0.399534,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.686779,-999.,-999.,-999.,-999.,2.937894,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.376304,-999.,1.263483,-999.,-999.,1.263483,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,17:10:2006,12:00:00,290,-999.,0.381006,0.489849,-999.,-999.,0.710521,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.114991,-999.,-999.,-999.,-999.,3.423833,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.190893,-999.,1.050975,-999.,-999.,1.050975,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,18:10:2006,12:00:00,291,-999.,0.113481,0.138076,-999.,-999.,0.202667,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.362097,-999.,-999.,-999.,-999.,2.615190,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.411138,-999.,1.354099,-999.,-999.,1.354099,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,8,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,19:10:2006,12:00:00,292,-999.,0.130003,0.155847,-999.,-999.,0.218922,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.372361,-999.,-999.,-999.,-999.,2.962287,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.275790,-999.,1.242254,-999.,-999.,1.242254,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,20:10:2006,12:00:00,293,-999.,0.104038,0.123793,-999.,-999.,0.174775,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.310217,-999.,-999.,-999.,-999.,3.111893,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.346683,-999.,1.334647,-999.,-999.,1.334647,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,0,0,7,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,21:10:2006,12:00:00,294,-999.,0.123244,0.150865,-999.,-999.,0.218519,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.385532,-999.,-999.,-999.,-999.,3.529548,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.381182,-999.,1.328359,-999.,-999.,1.328359,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,12,0,12,0,0,12,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,22:10:2006,12:00:00,295,-999.,0.205371,0.263617,-999.,-999.,0.401462,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.708760,-999.,-999.,-999.,-999.,3.781815,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.438576,-999.,1.325732,-999.,-999.,1.325732,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,23:10:2006,12:00:00,296,-999.,0.084679,0.108226,-999.,-999.,0.156523,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.258589,-999.,-999.,-999.,-999.,3.535872,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.267293,-999.,1.170940,-999.,-999.,1.170940,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,24:10:2006,12:00:00,297,-999.,0.177084,0.222217,-999.,-999.,0.318064,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.541505,-999.,-999.,-999.,-999.,3.679447,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.300566,-999.,1.241055,-999.,-999.,1.241055,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,25:10:2006,12:00:00,298,-999.,0.092244,0.100673,-999.,-999.,0.153225,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.278338,-999.,-999.,-999.,-999.,3.099449,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.383023,-999.,1.409166,-999.,-999.,1.409166,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,06:11:2006,12:00:00,310,-999.,0.073205,0.089091,-999.,-999.,0.133691,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.253927,-999.,-999.,-999.,-999.,1.935547,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.533453,-999.,1.496590,-999.,-999.,1.496590,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,22:04:2007,12:00:00,112,-999.,0.361759,0.467858,-999.,-999.,0.682403,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.985344,-999.,-999.,1.103292,-999.,-999.,1.225917,1.402138,4.159345,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.304745,0.858535,1.196273,1.375749,0.690158,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,5,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,02:05:2007,12:00:00,122,-999.,0.199735,0.230835,-999.,-999.,0.287149,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.401156,-999.,-999.,0.461209,-999.,-999.,0.533531,0.571294,1.649777,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.026127,1.035296,1.105926,1.003090,0.835957,-999.,0,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,03:05:2007,12:00:00,123,-999.,0.358597,0.448360,-999.,-999.,0.617158,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.876377,-999.,-999.,0.993027,-999.,-999.,1.120904,1.217954,2.326494,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.189242,0.915590,1.142936,1.225257,0.814328,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
"NCU_Taiwan,04:05:2007,12:00:00,124,-999.,0.331457,0.398140,-999.,-999.,0.536216,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.772082,-999.,-999.,0.886071,-999.,-999.,1.004113,1.091523,2.779188,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.182382,0.953218,1.178983,1.198677,0.810400,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,105,NCU_Taiwan,24.967662,121.187508,171.000000"
